ID,Date,SVXY Open,SVXY Close,VXX Open,VXX Close,VIX,SPX,Daily Return,LN(1+ret),21D RV*100,VIX - RV,Long SVXY,Long VXX,SVXY units,VXX units,SVXY MTM,VXX MTM,Equity,Daily Return,LN(1+ret)
32016,03/11/2016,84.12,86.30,343.52,334.40,16.50,2022.19,1.64%,1.63%,17.14,9.15,1,0,5133,699,21661,0," 1,758,209 ",1.25%,1.24%
32016,03/14/2016,85.66,87.66,336.64,329.28,16.92,2019.64,-0.13%,-0.13%,16.20,11.94,1,0,5133,699,6981,0," 1,765,190 ",0.40%,0.40%
32016,03/15/2016,85.00,86.42,339.04,333.92,16.84,2015.93,-0.18%,-0.18%,15.42,9.98,1,0,5133,699,-6365,0," 1,758,825 ",-0.36%,-0.36%
32016,03/16/2016,85.26,89.56,338.08,321.44,14.99,2027.22,0.56%,0.56%,14.73,9.38,1,0,5133,699,16118,0," 1,774,942 ",0.92%,0.91%
32016,03/17/2016,89.56,92.18,321.52,311.84,14.44,2040.59,0.66%,0.66%,13.99,8.32,1,0,5133,699,13448,0," 1,788,391 ",0.76%,0.75%
32016,03/18/2016,93.42,92.90,307.68,309.60,14.02,2049.58,0.44%,0.44%,13.73,7.91,1,0,5133,699,3696,0," 1,792,087 ",0.21%,0.21%
32016,03/21/2016,92.88,95.50,309.28,300.80,13.79,2051.60,0.10%,0.10%,13.71,6.82,1,0,5133,699,13346,0," 1,805,433 ",0.74%,0.74%
32016,03/22/2016,94.16,96.74,304.64,296.80,14.17,2049.80,-0.09%,-0.09%,13.15,6.23,1,0,5133,699,6365,0," 1,811,797 ",0.35%,0.35%
32016,03/23/2016,95.76,92.10,299.68,310.56,14.94,2036.71,-0.64%,-0.64%,12.42,8.56,1,0,5133,699,-23817,0," 1,787,980 ",-1.31%,-1.32%
32016,03/24/2016,88.96,92.58,321.44,308.80,14.74,2035.94,-0.04%,-0.04%,12.46,8.26,1,0,5133,699,2464,0," 1,790,444 ",0.14%,0.14%
32016,03/28/2016,93.48,93.88,305.92,304.80,15.24,2037.05,0.05%,0.05%,12.05,7.06,1,0,5133,699,6673,0," 1,797,117 ",0.37%,0.37%
32016,03/29/2016,93.56,99.32,305.60,287.20,13.82,2055.01,0.88%,0.88%,12.18,7.63,1,0,5133,699,27924,0," 1,825,041 ",1.55%,1.54%
32016,03/30/2016,101.12,101.76,281.92,280.16,13.56,2063.95,0.44%,0.43%,11.55,9.00,1,0,5133,699,12525,0," 1,837,565 ",0.69%,0.68%
32016,03/31/2016,100.76,101.06,282.56,281.92,13.95,2059.74,-0.20%,-0.20%,8.88,8.82,1,0,5133,699,-3593,0," 1,833,972 ",-0.20%,-0.20%
42016,04/01/2016,97.76,104.00,291.04,273.92,13.10,2072.78,0.63%,0.63%,8.98,8.11,1,0,5133,699,15091,0," 1,849,063 ",0.82%,0.82%
42016,04/04/2016,104.14,101.12,273.44,281.12,14.12,2066.13,-0.32%,-0.32%,9.14,7.56,1,0,5133,699,-14783,0," 1,834,280 ",-0.80%,-0.80%
42016,04/05/2016,97.28,95.28,292.00,297.28,15.42,2045.17,-1.01%,-1.02%,10.00,6.86,1,0,5133,699,-29977,0," 1,804,303 ",-1.63%,-1.65%
42016,04/06/2016,95.78,101.60,296.16,278.08,14.09,2066.66,1.05%,1.05%,10.52,6.83,1,0,5133,699,32441,0," 1,836,744 ",1.80%,1.78%
42016,04/07/2016,98.72,92.16,285.76,303.36,16.16,2041.91,-1.20%,-1.20%,10.63,8.04,1,0,5133,699,-48455,0," 1,788,288 ",-2.64%,-2.67%
42016,04/08/2016,95.60,94.64,292.32,295.37,15.36,2047.60,0.28%,0.28%,10.56,7.78,1,0,5133,699,12730,0," 1,801,018 ",0.71%,0.71%
42016,04/11/2016,96.20,93.22,290.40,300.16,16.26,2041.99,-0.27%,-0.27%,10.65,7.40,1,0,5133,699,-7289,0," 1,793,729 ",-0.40%,-0.41%
42016,04/12/2016,93.24,96.28,299.84,289.92,14.85,2061.72,0.97%,0.96%,9.66,6.84,1,0,5133,699,15707,0," 1,809,436 ",0.88%,0.87%
42016,04/13/2016,98.58,101.14,283.04,275.36,13.84,2082.42,1.00%,1.00%,10.12,6.80,1,0,5133,699,24946,0," 1,834,383 ",1.38%,1.37%
42016,04/14/2016,101.34,101.48,274.72,274.40,13.72,2082.78,0.02%,0.02%,10.06,6.78,1,0,5133,699,1745,0," 1,836,128 ",0.10%,0.10%
42016,04/15/2016,101.78,102.82,273.44,270.88,13.62,2080.73,-0.10%,-0.10%,9.98,5.01,1,0,5133,699,6878,0," 1,843,006 ",0.37%,0.37%
42016,04/18/2016,101.54,109.26,274.08,253.92,13.35,2094.34,0.65%,0.65%,9.98,4.46,1,0,5133,699,33057,0," 1,876,063 ",1.79%,1.78%
42016,04/19/2016,109.80,108.30,252.96,256.48,13.24,2100.80,0.31%,0.31%,9.94,4.08,1,0,5133,699,-4928,0," 1,871,135 ",-0.26%,-0.26%
42016,04/20/2016,109.84,107.72,252.80,257.76,13.28,2102.40,0.08%,0.08%,9.94,3.85,1,0,5133,699,-2977,0," 1,868,158 ",-0.16%,-0.16%
42016,04/21/2016,106.54,105.72,260.64,262.56,13.95,2091.48,-0.52%,-0.52%,10.16,4.01,1,0,5133,699,-10266,0," 1,857,892 ",-0.55%,-0.55%
42016,04/22/2016,105.06,108.36,264.32,255.99,13.22,2091.58,0.00%,0.00%,9.81,5.13,1,0,5133,699,13551,0," 1,871,443 ",0.73%,0.73%
42016,04/25/2016,106.58,106.88,259.84,259.04,14.08,2087.79,-0.18%,-0.18%,9.85,4.89,1,0,5133,699,-7597,0," 1,863,846 ",-0.41%,-0.41%
42016,04/26/2016,108.32,109.28,256.00,253.76,13.96,2091.70,0.19%,0.19%,9.85,5.39,1,0,5133,699,12319,0," 1,876,165 ",0.66%,0.66%
42016,04/27/2016,107.70,112.44,257.12,246.08,13.77,2095.15,0.16%,0.16%,9.47,4.35,1,0,5133,699,16220,0," 1,892,386 ",0.86%,0.86%
42016,04/28/2016,110.18,105.78,250.72,260.48,15.22,2075.81,-0.92%,-0.93%,10.01,3.55,1,0,5133,699,-34186,0," 1,858,200 ",-1.81%,-1.82%
42016,04/29/2016,104.52,102.26,263.84,269.28,15.70,2065.30,-0.51%,-0.51%,10.15,3.80,1,0,5133,699,-18068,0," 1,840,132 ",-0.97%,-0.98%
52016,05/02/2016,104.42,108.60,263.68,252.80,14.68,2081.43,0.78%,0.78%,10.27,2.83,1,0,5133,699,32543,0," 1,872,675 ",1.77%,1.75%
52016,05/03/2016,105.36,103.62,260.32,264.32,15.60,2063.37,-0.87%,-0.87%,10.67,3.45,1,0,5133,699,-25562,0," 1,847,112 ",-1.37%,-1.37%
52016,05/04/2016,101.00,102.30,270.88,267.68,16.05,2051.12,-0.59%,-0.60%,10.26,5.16,1,0,5133,699,-6776,0," 1,840,337 ",-0.37%,-0.37%
52016,05/05/2016,104.28,102.48,262.40,267.36,15.91,2050.63,-0.02%,-0.02%,9.54,4.55,1,0,5133,699,924,0," 1,841,261 ",0.05%,0.05%
52016,05/06/2016,102.08,107.12,268.32,255.52,14.72,2057.14,0.32%,0.32%,8.62,7.54,1,0,5133,699,23817,0," 1,865,078 ",1.29%,1.29%
52016,05/09/2016,108.08,109.52,252.80,249.76,14.57,2058.69,0.08%,0.08%,8.57,6.79,1,0,5133,699,12319,0," 1,877,397 ",0.66%,0.66%
52016,05/10/2016,112.34,114.92,243.20,237.44,13.63,2084.39,1.25%,1.24%,9.48,6.78,1,0,5133,699,27718,0," 1,905,115 ",1.48%,1.47%
52016,05/11/2016,114.44,110.72,237.92,245.60,14.69,2064.46,-0.96%,-0.96%,9.60,5.25,1,0,5133,699,-21559,0," 1,883,557 ",-1.13%,-1.14%
52016,05/12/2016,111.90,112.00,242.48,242.40,14.41,2064.11,-0.02%,-0.02%,8.89,4.95,1,0,5133,699,6570,0," 1,890,127 ",0.35%,0.35%
52016,05/13/2016,112.00,107.86,242.40,250.73,15.04,2046.61,-0.85%,-0.85%,9.31,4.41,1,0,5133,699,-21251,0," 1,868,876 ",-1.12%,-1.13%
52016,05/16/2016,108.76,112.90,249.28,239.68,14.68,2066.66,0.98%,0.97%,10.01,3.61,1,0,5133,699,25870,0," 1,894,747 ",1.38%,1.37%
52016,05/17/2016,112.06,107.96,241.28,250.23,15.57,2047.21,-0.94%,-0.95%,10.16,3.19,1,0,5133,699,-25357,0," 1,869,390 ",-1.34%,-1.35%
52016,05/18/2016,107.92,108.42,250.40,249.29,15.95,2047.63,0.02%,0.02%,10.06,3.18,1,0,5133,699,2361,0," 1,871,751 ",0.13%,0.13%
52016,05/19/2016,106.56,107.96,253.44,250.56,16.33,2040.04,-0.37%,-0.37%,10.07,3.21,1,0,5133,699,-2361,0," 1,869,390 ",-0.13%,-0.13%
52016,05/20/2016,110.24,111.72,245.28,241.60,15.20,2052.32,0.60%,0.60%,10.29,3.66,1,0,5133,699,19300,0," 1,888,690 ",1.03%,1.03%
52016,05/23/2016,112.00,112.46,241.12,240.48,15.82,2048.04,-0.21%,-0.21%,10.29,2.93,1,0,5133,699,3798,0," 1,892,488 ",0.20%,0.20%
52016,05/24/2016,113.92,116.90,236.80,230.08,14.42,2076.06,1.37%,1.36%,11.47,2.61,1,0,5133,699,22791,0," 1,915,279 ",1.20%,1.20%
52016,05/25/2016,118.72,119.12,226.48,225.76,13.90,2090.54,0.70%,0.70%,11.72,2.24,1,0,5133,699,11395,0," 1,926,674 ",0.59%,0.59%
52016,05/26/2016,119.24,120.34,225.44,223.36,13.43,2090.10,-0.02%,-0.02%,11.70,2.07,1,0,5133,699,6262,0," 1,932,936 ",0.33%,0.32%
52016,05/27/2016,121.24,123.74,221.60,217.36,13.12,2099.06,0.43%,0.43%,11.30,3.92,1,0,5133,699,17452,0," 1,950,388 ",0.90%,0.90%
52016,05/31/2016,125.38,123.84,214.24,217.12,14.19,2096.95,-0.10%,-0.10%,11.13,4.57,1,0,5133,699,513,0," 1,950,902 ",0.03%,0.03%
62016,06/01/2016,121.64,124.68,220.64,215.44,14.20,2099.33,0.11%,0.11%,10.84,3.84,1,0,5133,699,4312,0," 1,955,213 ",0.22%,0.22%
62016,06/02/2016,123.44,128.14,217.76,209.44,13.63,2105.26,0.28%,0.28%,10.34,5.26,1,0,5133,699,17760,0," 1,972,974 ",0.91%,0.90%
62016,06/03/2016,125.86,128.76,213.12,208.32,13.47,2099.13,-0.29%,-0.29%,10.14,5.91,1,0,5133,699,3182,0," 1,976,156 ",0.16%,0.16%
62016,06/06/2016,129.42,130.38,207.20,205.76,13.65,2109.41,0.49%,0.49%,10.20,5.71,1,0,5133,699,8316,0," 1,984,472 ",0.42%,0.42%
62016,06/07/2016,131.54,130.30,203.84,206.23,14.05,2112.13,0.13%,0.13%,10.18,4.54,1,0,5133,699,-411,0," 1,984,061 ",-0.02%,-0.02%
62016,06/08/2016,130.38,129.44,205.76,207.36,14.08,2119.12,0.33%,0.33%,10.21,4.36,1,0,5133,699,-4414,0," 1,979,647 ",-0.22%,-0.22%
62016,06/09/2016,126.90,126.98,211.36,211.20,14.64,2115.48,-0.17%,-0.17%,9.42,4.21,1,0,5133,699,-12627,0," 1,967,019 ",-0.64%,-0.64%
62016,06/10/2016,121.16,115.50,220.96,230.24,17.03,2096.07,-0.92%,-0.92%,9.36,5.33,1,0,5133,699,-58927,0," 1,908,093 ",-3.00%,-3.04%
62016,06/13/2016,110.48,98.14,240.32,264.31,20.97,2079.06,-0.81%,-0.81%,9.85,4.56,1,0,5133,699,-89109,0," 1,818,984 ",-4.67%,-4.78%
62016,06/14/2016,96.26,100.24,269.60,258.56,20.50,2075.32,-0.18%,-0.18%,9.36,5.68,1,0,5133,699,10779,0," 1,829,763 ",0.59%,0.59%
62016,06/15/2016,101.22,101.22,256.00,256.00,20.14,2071.50,-0.18%,-0.18%,8.78,5.90,1,0,5133,699,5030,0," 1,834,793 ",0.27%,0.27%
62016,06/16/2016,96.72,103.94,267.60,249.28,19.37,2077.99,0.31%,0.31%,8.11,7.46,1,0,5133,699,13962,0," 1,848,755 ",0.76%,0.76%
62016,06/17/2016,104.00,104.10,249.12,249.28,19.41,2071.22,-0.33%,-0.33%,8.23,7.72,1,0,5133,699,821,0," 1,849,576 ",0.04%,0.04%
62016,06/20/2016,110.62,111.08,232.80,231.36,18.37,2083.25,0.58%,0.58%,8.27,8.06,1,0,5133,699,35828,0," 1,885,405 ",1.94%,1.92%
62016,06/21/2016,113.14,110.36,227.52,232.97,18.48,2088.90,0.27%,0.27%,8.09,7.11,1,0,5133,699,-3696,0," 1,881,709 ",-0.20%,-0.20%
62016,06/22/2016,110.36,106.72,233.12,241.12,21.17,2085.45,-0.17%,-0.17%,8.07,7.75,1,0,5133,699,-18684,0," 1,863,025 ",-0.99%,-1.00%
62016,06/23/2016,112.42,116.92,228.00,217.76,17.25,2113.32,1.34%,1.33%,8.01,6.41,1,0,5133,699,52357,0," 1,915,381 ",2.81%,2.77%
62016,06/24/2016,91.42,86.00,260.00,270.72,25.76,2037.41,-3.59%,-3.66%,14.79,-0.89,0,1,5133,699,-158712,0," 1,756,669 ",-8.29%,-8.65%
62016,06/27/2016,83.38,83.78,270.40,268.92,23.85,2000.54,-1.81%,-1.83%,15.90,-2.47,0,1,5133,1297,-13662,-2095," 1,740,912 ",-0.90%,-0.90%
62016,06/28/2016,86.16,90.86,258.56,241.60,18.75,2036.09,1.78%,1.76%,17.21,-4.09,0,1,5133,1297,0,-35434," 1,705,478 ",-2.04%,-2.06%
62016,06/29/2016,93.14,95.38,233.92,228.32,16.64,2070.77,1.70%,1.69%,18.36,-4.17,0,1,5133,1297,0,-17224," 1,688,253 ",-1.01%,-1.02%
62016,06/30/2016,96.48,98.12,225.04,220.96,15.63,2098.86,1.36%,1.35%,18.99,-4.79,0,1,5133,1297,0,-9546," 1,678,708 ",-0.57%,-0.57%
72016,07/01/2016,98.84,101.22,219.52,214.24,14.77,2102.95,0.19%,0.19%,18.98,-5.35,0,1,5133,1297,0,-8716," 1,669,992 ",-0.52%,-0.52%
72016,07/05/2016,99.40,99.26,217.92,217.93,15.58,2088.55,-0.68%,-0.69%,19.10,-5.63,0,1,5133,1297,0,4790," 1,674,781 ",0.29%,0.29%
72016,07/06/2016,97.80,101.98,221.44,212.81,14.96,2099.73,0.54%,0.53%,19.12,-5.47,0,1,5133,1297,0,-6641," 1,668,141 ",-0.40%,-0.40%
72016,07/07/2016,103.56,103.62,209.12,208.80,14.76,2097.90,-0.09%,-0.09%,19.11,-5.06,0,1,5133,1297,0,-5205," 1,662,936 ",-0.31%,-0.31%
72016,07/08/2016,107.40,110.42,201.76,195.36,13.20,2129.90,1.53%,1.51%,19.83,-5.75,0,1,5133,1297,0,-17432," 1,645,504 ",-1.05%,-1.05%
72016,07/11/2016,112.32,110.40,192.16,195.20,13.54,2137.16,0.34%,0.34%,19.84,-5.20,0,1,5133,1297,0,-208," 1,645,297 ",-0.01%,-0.01%
72016,07/12/2016,113.16,112.96,190.72,190.88,13.55,2152.14,0.70%,0.70%,19.63,-2.60,0,1,5133,1297,0,-5603," 1,639,694 ",-0.34%,-0.34%
72016,07/13/2016,114.18,114.82,188.96,188.00,13.04,2152.43,0.01%,0.01%,19.34,1.63,1,0,5133,1297,0,-3735," 1,635,958 ",-0.23%,-0.23%
72016,07/14/2016,116.06,114.90,185.76,187.84,12.82,2163.75,0.53%,0.52%,19.33,1.17,1,0,2849,1297,-3470,-3026," 1,629,462 ",-0.40%,-0.40%
72016,07/15/2016,115.82,115.46,186.08,186.88,12.67,2161.74,-0.09%,-0.09%,19.31,0.83,1,0,2849,1297,1595,0," 1,631,058 ",0.10%,0.10%
72016,07/18/2016,114.98,117.44,187.52,183.68,12.44,2166.89,0.24%,0.24%,19.31,0.06,1,0,2849,1297,5641,0," 1,636,699 ",0.35%,0.35%
72016,07/19/2016,117.40,117.54,183.52,182.89,11.97,2163.78,-0.14%,-0.14%,19.25,0.16,1,0,2849,1297,285,0," 1,636,984 ",0.02%,0.02%
72016,07/20/2016,119.84,120.94,179.84,178.40,11.77,2173.02,0.43%,0.43%,19.22,-0.85,0,1,2849,1297,9687,0," 1,646,670 ",0.59%,0.59%
72016,07/21/2016,120.38,117.46,178.88,183.20,12.74,2165.17,-0.36%,-0.36%,19.32,-0.84,0,1,2849,1846,-1767,7810," 1,652,713 ",0.37%,0.37%
72016,07/22/2016,118.26,120.14,182.08,178.73,12.02,2175.03,0.46%,0.45%,19.30,1.87,1,0,2849,1846,0,-8246," 1,644,467 ",-0.50%,-0.50%
72016,07/25/2016,121.04,120.88,177.60,177.76,12.87,2168.48,-0.30%,-0.30%,18.93,-1.68,0,1,2737,1846,-604,-2255," 1,641,608 ",-0.17%,-0.17%
72016,07/26/2016,120.96,122.06,177.76,176.00,13.05,2169.18,0.03%,0.03%,13.27,12.49,1,0,2737,1846,53,-3413," 1,638,248 ",-0.20%,-0.20%
72016,07/27/2016,123.56,124.76,173.92,172.00,12.83,2166.58,-0.12%,-0.12%,10.97,12.88,1,0,2684,1846,3055,-4000," 1,637,303 ",-0.06%,-0.06%
72016,07/28/2016,124.08,127.04,172.96,168.96,12.72,2170.06,0.16%,0.16%,9.74,9.01,1,0,2684,1846,6120,0," 1,643,423 ",0.37%,0.37%
72016,07/29/2016,127.24,131.44,168.80,162.88,11.87,2173.60,0.16%,0.16%,8.31,8.33,1,0,2684,1846,11810,0," 1,655,232 ",0.72%,0.72%
82016,08/01/2016,132.60,133.58,161.76,160.32,12.44,2170.84,-0.13%,-0.13%,7.31,8.32,1,0,2684,1846,5744,0," 1,660,976 ",0.35%,0.35%
82016,08/02/2016,132.12,128.56,162.08,166.24,13.37,2157.03,-0.64%,-0.64%,7.81,6.96,1,0,2684,1846,-13474,0," 1,647,502 ",-0.81%,-0.81%
82016,08/03/2016,128.30,131.86,166.72,162.24,12.86,2163.79,0.31%,0.31%,7.26,8.32,1,0,2684,1846,8857,0," 1,656,360 ",0.54%,0.54%
82016,08/04/2016,133.48,135.46,160.08,157.92,12.42,2164.25,0.02%,0.02%,7.15,7.81,1,0,2684,1846,9662,0," 1,666,022 ",0.58%,0.58%
82016,08/05/2016,138.74,140.10,153.76,152.33,11.39,2182.87,0.86%,0.86%,7.51,7.25,1,0,2684,1846,12454,0," 1,678,476 ",0.75%,0.74%
82016,08/08/2016,142.00,143.20,150.40,148.80,11.50,2180.89,-0.09%,-0.09%,5.78,7.42,1,0,2684,1846,8320,0," 1,686,796 ",0.50%,0.49%
82016,08/09/2016,145.16,145.52,146.80,146.28,11.66,2181.74,0.04%,0.04%,5.72,7.82,1,0,2684,1846,6227,0," 1,693,023 ",0.37%,0.37%
82016,08/10/2016,146.40,142.04,145.60,149.88,12.05,2175.49,-0.29%,-0.29%,5.43,8.12,1,0,2684,1846,-9340,0," 1,683,683 ",-0.55%,-0.55%
82016,08/11/2016,143.76,142.80,148.14,149.16,11.68,2185.79,0.47%,0.47%,5.62,7.42,1,0,2684,1846,2040,0," 1,685,723 ",0.12%,0.12%
82016,08/12/2016,142.80,144.22,149.20,147.80,11.55,2184.05,-0.08%,-0.08%,5.39,7.43,1,0,2684,1846,3811,0," 1,689,534 ",0.23%,0.23%
82016,08/15/2016,146.04,146.48,146.16,145.36,11.81,2190.15,0.28%,0.28%,5.42,7.25,1,0,2684,1846,6066,0," 1,695,600 ",0.36%,0.36%
82016,08/16/2016,143.64,141.48,148.20,150.32,12.64,2178.15,-0.55%,-0.55%,5.77,6.67,1,0,2684,1846,-13420,0," 1,682,180 ",-0.79%,-0.79%
82016,08/17/2016,141.94,145.08,149.84,146.32,12.19,2182.22,0.19%,0.19%,5.77,6.20,1,0,2684,1846,9662,0," 1,691,842 ",0.57%,0.57%
82016,08/18/2016,144.48,147.64,147.04,143.96,11.43,2187.02,0.22%,0.22%,5.63,6.14,1,0,2684,1846,6871,0," 1,698,713 ",0.41%,0.41%
82016,08/19/2016,146.04,146.88,145.40,144.52,11.34,2183.87,-0.14%,-0.14%,5.49,7.25,1,0,2684,1846,-2040,0," 1,696,673 ",-0.12%,-0.12%
82016,08/22/2016,145.98,146.42,145.52,145.08,12.27,2182.64,-0.06%,-0.06%,5.29,6.73,1,0,2684,1846,-1235,0," 1,695,439 ",-0.07%,-0.07%
82016,08/23/2016,147.36,146.82,144.04,144.80,12.38,2186.90,0.20%,0.19%,5.19,7.68,1,0,2684,1846,1074,0," 1,696,512 ",0.06%,0.06%
82016,08/24/2016,146.00,143.48,145.28,147.84,13.45,2175.44,-0.52%,-0.53%,5.55,7.50,1,0,2684,1846,-8965,0," 1,687,548 ",-0.53%,-0.53%
82016,08/25/2016,140.98,143.34,150.40,147.96,13.63,2172.47,-0.14%,-0.14%,5.55,7.28,1,0,2684,1846,-376,0," 1,687,172 ",-0.02%,-0.02%
82016,08/26/2016,144.50,142.90,146.76,148.44,13.65,2169.04,-0.16%,-0.16%,5.56,7.16,1,0,2684,1846,-1181,0," 1,685,991 ",-0.07%,-0.07%
82016,08/29/2016,143.32,145.84,147.88,145.48,12.94,2180.38,0.52%,0.52%,5.82,6.05,1,0,2684,1846,7891,0," 1,693,882 ",0.47%,0.47%
82016,08/30/2016,146.26,146.96,144.80,144.36,13.12,2176.12,-0.20%,-0.20%,5.85,6.59,1,0,2684,1846,3006,0," 1,696,888 ",0.18%,0.18%
82016,08/31/2016,146.36,146.02,144.68,144.96,13.42,2170.95,-0.24%,-0.24%,5.44,7.93,1,0,2684,1846,-2523,0," 1,694,365 ",-0.15%,-0.15%
92016,09/01/2016,146.68,146.84,144.20,144.36,13.48,2170.86,0.00%,0.00%,5.34,7.52,1,0,2684,1846,2201,0," 1,696,566 ",0.13%,0.13%
92016,09/02/2016,149.94,152.20,141.32,139.20,11.98,2179.98,0.42%,0.42%,5.53,6.89,1,0,2684,1846,14386,0," 1,710,952 ",0.85%,0.84%
92016,09/06/2016,153.44,156.18,137.88,135.52,12.02,2186.48,0.30%,0.30%,4.76,6.63,1,0,2684,1846,10682,0," 1,721,634 ",0.62%,0.62%
92016,09/07/2016,156.00,158.16,135.52,133.64,11.94,2186.16,-0.01%,-0.01%,4.74,6.76,1,0,2684,1846,5314,0," 1,726,949 ",0.31%,0.31%
92016,09/08/2016,158.12,157.60,133.72,134.04,12.51,2181.30,-0.22%,-0.22%,4.81,6.85,1,0,2684,1846,-1503,0," 1,725,446 ",-0.09%,-0.09%
92016,09/09/2016,151.48,132.34,139.36,155.56,17.50,2127.81,-2.45%,-2.48%,9.75,2.30,1,0,2684,1846,-67798,0," 1,657,648 ",-3.93%,-4.01%
92016,09/12/2016,131.06,141.40,157.16,145.12,15.16,2159.04,1.47%,1.46%,11.02,0.66,1,0,2684,1846,24317,0," 1,681,965 ",1.47%,1.46%
92016,09/13/2016,135.92,122.86,151.04,164.32,17.85,2127.02,-1.48%,-1.49%,12.08,-0.53,0,1,2684,1846,-49761,0," 1,632,204 ",-2.96%,-3.00%
92016,09/14/2016,125.38,124.08,162.20,163.56,18.14,2125.77,-0.06%,-0.06%,11.99,-0.18,0,1,2684,1986,6595,2540," 1,641,339 ",0.56%,0.56%
92016,09/15/2016,124.08,128.56,163.52,157.52,16.30,2147.26,1.01%,1.01%,12.52,0.12,1,0,2684,1986,0,-11995," 1,629,343 ",-0.73%,-0.73%
92016,09/16/2016,125.94,130.18,160.80,155.64,15.37,2139.16,-0.38%,-0.38%,12.53,-0.34,0,1,2534,1986,10585,6354," 1,646,282 ",1.04%,1.03%
92016,09/19/2016,134.66,133.48,150.24,151.60,15.53,2139.12,0.00%,0.00%,12.49,-1.06,0,1,2534,2115,11182,2718," 1,660,182 ",0.84%,0.84%
92016,09/20/2016,136.74,134.46,148.00,150.56,15.92,2139.76,0.03%,0.03%,12.50,-1.16,0,1,2534,2115,0,-2200," 1,657,982 ",-0.13%,-0.13%
92016,09/21/2016,136.12,144.46,148.32,138.64,13.30,2163.12,1.09%,1.09%,13.15,-0.88,0,1,2534,2115,0,-25211," 1,632,771 ",-1.52%,-1.53%
92016,09/22/2016,148.68,149.56,134.96,134.24,12.02,2177.18,0.65%,0.65%,13.35,-0.97,0,1,2534,2115,0,-9306," 1,623,465 ",-0.57%,-0.57%
92016,09/23/2016,148.76,148.26,134.80,135.20,12.29,2164.69,-0.57%,-0.58%,13.37,0.08,1,0,2534,2115,0,2030," 1,625,496 ",0.13%,0.12%
92016,09/26/2016,142.92,140.36,140.16,142.48,14.50,2146.10,-0.86%,-0.86%,13.68,-0.05,0,1,2192,2115,-5768,10342," 1,630,070 ",0.28%,0.28%
92016,09/27/2016,140.54,147.84,142.40,134.84,13.10,2159.93,0.64%,0.64%,13.89,-0.24,0,1,2192,2288,241,-17460," 1,612,850 ",-1.06%,-1.06%
92016,09/28/2016,148.96,149.44,134.04,133.36,12.39,2171.37,0.53%,0.53%,13.89,-0.95,0,1,2192,2288,0,-3386," 1,609,464 ",-0.21%,-0.21%
92016,09/29/2016,148.84,140.04,134.04,141.56,14.02,2151.13,-0.93%,-0.94%,14.24,-1.12,0,1,2192,2288,0,18762," 1,628,225 ",1.17%,1.16%
92016,09/30/2016,145.46,146.42,137.04,136.28,13.29,2168.27,0.80%,0.79%,14.52,-1.10,0,1,2192,2288,0,-12081," 1,616,145 ",-0.74%,-0.74%
102016,10/03/2016,144.82,147.04,137.64,135.56,13.57,2161.20,-0.33%,-0.33%,14.56,-1.08,0,1,2192,2288,0,-1647," 1,614,497 ",-0.10%,-0.10%
102016,10/04/2016,148.32,147.44,134.44,135.08,13.63,2150.49,-0.50%,-0.50%,14.56,-2.58,0,1,2192,2288,0,-1098," 1,613,399 ",-0.07%,-0.07%
102016,10/05/2016,149.08,148.76,133.48,134.00,12.99,2159.73,0.43%,0.43%,14.61,-2.59,0,1,2192,2288,0,-2471," 1,610,928 ",-0.15%,-0.15%
102016,10/06/2016,148.22,149.92,134.48,132.80,12.84,2160.77,0.05%,0.05%,14.61,-2.67,0,1,2192,2288,0,-2746," 1,608,183 ",-0.17%,-0.17%
102016,10/07/2016,150.84,149.72,132.16,133.12,13.48,2153.74,-0.33%,-0.33%,14.63,-2.12,0,1,2192,2288,0,732," 1,608,915 ",0.05%,0.05%
102016,10/10/2016,151.48,152.88,131.44,130.16,13.38,2163.66,0.46%,0.46%,11.84,5.66,1,0,2192,2288,0,-6772," 1,602,142 ",-0.42%,-0.42%
102016,10/11/2016,151.66,144.36,131.04,137.12,15.36,2136.73,-1.24%,-1.25%,11.56,3.60,1,0,2095,2288,-15452,1864," 1,588,553 ",-0.85%,-0.85%
102016,10/12/2016,145.00,144.22,136.64,137.48,15.91,2139.18,0.11%,0.11%,10.32,7.53,1,0,2095,2288,-293,0," 1,588,260 ",-0.02%,-0.02%
102016,10/13/2016,138.72,139.84,142.76,141.64,16.69,2132.55,-0.31%,-0.31%,10.38,7.76,1,0,2095,2288,-9176,0," 1,579,084 ",-0.58%,-0.58%
102016,10/14/2016,144.00,141.42,137.60,140.24,16.12,2132.98,0.02%,0.02%,9.73,6.57,1,0,2095,2288,3310,0," 1,582,394 ",0.21%,0.21%
102016,10/17/2016,142.20,142.02,139.32,139.56,16.21,2126.50,-0.30%,-0.30%,9.70,5.67,1,0,2095,2288,1257,0," 1,583,651 ",0.08%,0.08%
102016,10/18/2016,145.86,147.82,135.68,134.00,15.28,2139.60,0.62%,0.61%,9.96,5.57,1,0,2095,2288,12151,0," 1,595,802 ",0.77%,0.76%
102016,10/19/2016,150.90,151.22,131.12,130.80,14.41,2144.29,0.22%,0.22%,9.99,5.93,1,0,2095,2288,7123,0," 1,602,925 ",0.45%,0.45%
