Date,SVXY_adj_close_price,VXX_adj_close_price,^GSPC_adj_close_price,^VIX_adj_close_price,SVXY_adj_open_price,VXX_adj_open_price
08/02/2018,55.6,30.68,2827.22,12.19,54.2,32.05
08/03/2018,55.92,30.14,2840.35,11.64,55.64,30.18
08/06/2018,56.96,29.27,2850.4,11.27,56.16,30.14
08/07/2018,57.64,28.56,2858.45,10.93,57.4,28.84
08/08/2018,58.04,28.03,2857.7,10.85,57.64,28.04
08/09/2018,57.64,28.53,2853.58,11.27,58.12,27.95
08/10/2018,56.2,29.96,2833.28,13.16,56.36,29.82
08/13/2018,54.52,31.7,2821.93,14.78,55.88,30.28
08/14/2018,55.92,30.1,2839.96,13.31,55.04,30.98
08/15/2018,54.12,31.98,2818.37,14.64,54.48,31.96
08/16/2018,55.64,30.23,2840.69,13.45,55.2,30.78
08/17/2018,56.44,29.49,2850.13,12.64,55.4,30.76
08/20/2018,56.96,28.88,2857.05,12.49,57.04,28.88
08/21/2018,56.36,29.46,2862.96,12.86,57.16,28.68
08/22/2018,56.72,28.95,2861.82,12.25,56.4,29.46
08/23/2018,56.84,29.03,2856.98,12.41,57.04,28.98
08/24/2018,57,28.86,2874.69,11.99,57.2,28.5
08/27/2018,56.96,28.9,2896.74,12.16,57.48,28.66
08/28/2018,56.88,28.93,2897.52,12.5,57.24,28.8
08/29/2018,56.92,28.65,2914.04,12.25,56.92,28.96
08/30/2018,56.32,29.51,2901.13,13.53,56.92,28.96
08/31/2018,56.68,29.69,2901.52,12.86,56.04,29.25
09/04/2018,56.64,29.28,2896.72,13.16,56.52,29.52
09/05/2018,56.24,29.46,2888.6,13.91,56.24,30
09/06/2018,55.48,30.36,2878.05,14.65,56.28,30.22
09/07/2018,54.92,30.81,2871.68,14.88,54.84,31.06
09/10/2018,55.72,29.98,2877.13,14.16,55.56,30.31
09/11/2018,56.64,29.1,2887.89,13.22,55.44,30.34
09/12/2018,56.92,28.72,2888.92,13.14,56.68,28.99
09/13/2018,57.8,27.94,2904.18,12.37,57.56,28.14
09/14/2018,58.36,27.35,2904.98,12.07,57.88,27.63
09/17/2018,57.48,28.2,2888.8,13.68,58.4,27.34
09/18/2018,57.35,28.05,2904.31,12.79,57.66,27.98
09/19/2018,58.58,27.08,2907.95,11.75,58.38,27.25
09/20/2018,59.25,26.64,2930.75,11.8,58.99,26.68
09/21/2018,58.95,26.57,2929.67,11.68,59.08,26.66
09/24/2018,59.02,26.67,2919.37,12.2,58.84,26.8
09/25/2018,58.69,26.92,2915.56,12.42,59.35,26.34
09/26/2018,58.39,27,2905.97,12.89,59.05,26.56
09/27/2018,58.81,26.74,2914,12.41,58.76,26.86
09/28/2018,59.09,26.7,2913.98,12.12,58.6,26.92
10/01/2018,59.3,26.4,2924.59,12,59.8,26
10/02/2018,59.24,26.4,2923.43,12.05,59.25,26.5
10/03/2018,59.5,26.2,2925.51,11.61,59.69,26.06
10/04/2018,57.7,27.8,2901.61,14.22,58.97,26.86
10/05/2018,57.02,28.24,2885.57,14.82,57.98,27.3
10/08/2018,56.76,28.64,2884.43,15.69,56.35,29.19
10/09/2018,56.32,29.08,2880.34,15.95,56.09,29.38
10/10/2018,51.64,33.95,2785.68,22.96,55.86,29.9
10/11/2018,49.26,36.86,2728.37,24.98,51.84,33.58
10/12/2018,51.5,34.07,2767.13,21.31,51.92,33.64
10/15/2018,51.09,34.27,2750.79,21.3,50.92,34.8
10/16/2018,52.93,32.08,2809.92,17.62,51.95,33.44
10/17/2018,52.64,32.46,2809.21,17.4,53.02,31.93
10/18/2018,50.78,34.85,2768.78,20.06,52.29,33.23
10/19/2018,51.04,34.27,2767.78,19.89,51,34.06
10/22/2018,50.84,34.58,2755.88,19.64,51.21,34.05
10/23/2018,49.89,35.89,2740.69,20.71,48.63,37.57
10/24/2018,47.55,38.66,2656.1,25.23,50.13,35.65
10/25/2018,48.47,37.86,2705.57,24.22,48.17,38.3
10/26/2018,47.07,39.99,2658.69,24.16,46.95,40.41
10/29/2018,46.99,40.34,2641.25,24.7,48,38.48
10/30/2018,47.82,38.81,2682.63,23.35,46.81,40.66
10/31/2018,48.59,37.58,2711.74,21.23,48.33,38.04
11/01/2018,49.38,36.37,2740.37,19.34,48.54,37.83
11/02/2018,49.18,36.66,2723.06,19.51,49.8,35.81
11/05/2018,49.4,36.31,2738.31,19.96,49.12,36.76
11/06/2018,50.24,35.08,2755.45,19.91,49.44,36.27
11/07/2018,52.1,32.65,2813.89,16.36,51.2,33.82
11/08/2018,52.43,32.5,2806.83,16.72,52.06,32.38
11/09/2018,51.43,33.23,2781.01,17.36,51.81,32.83
11/12/2018,49.39,36.06,2726.22,20.45,51.4,33.67
11/13/2018,49.13,36.33,2722.18,20.02,49.32,36.01
11/14/2018,48.53,37.27,2701.58,21.25,49.64,35.63
11/15/2018,48.8,36.88,2730.2,19.98,48.09,37.93
11/16/2018,49.93,35.19,2736.27,18.14,48.33,37.51
11/19/2018,48.7,37.25,2690.73,20.1,49.95,35.22
11/20/2018,47.05,39.33,2641.89,22.48,46.91,39.48
11/21/2018,47.61,38.41,2649.93,20.8,47.6,38.14
11/23/2018,47.44,38.74,2632.56,21.52,47.2,39.2
11/26/2018,48.75,36.55,2673.45,18.9,47.96,37.88
11/27/2018,49.24,35.9,2682.17,19.02,48.53,37.19
11/28/2018,49.93,34.84,2743.79,18.49,49.57,35.36
11/29/2018,49.46,35.47,2737.8,18.79,49.51,35.37
11/30/2018,50.11,34.47,2760.17,18.07,49.29,35.51
12/03/2018,51.56,32.6,2790.37,16.44,52,32
12/04/2018,48.31,36.84,2700.06,20.74,51.3,32.29
12/06/2018,47.62,37.79,2695.95,21.19,46.14,39.77
12/07/2018,45.91,40.32,2633.08,23.23,47.59,37.67
12/10/2018,46.06,39.93,2637.72,22.64,45.9,40.38
12/11/2018,46.13,39.94,2636.78,21.76,46.9,38.68
12/12/2018,46.33,39.62,2651.07,21.46,46.83,38.91
12/13/2018,46.68,39.01,2650.54,20.65,46.71,39.1
12/14/2018,45.95,40.6,2599.95,21.63,46.17,39.91
12/17/2018,44.6,42.59,2545.94,24.52,45.58,40.98
12/18/2018,44.5,42.79,2546.16,25.58,45.05,41.9
12/19/2018,44.63,42.64,2506.96,25.58,44.57,42.5
12/20/2018,43.54,44.81,2467.42,28.38,44.04,43.75
12/21/2018,42.42,47.07,2416.62,30.11,43.47,44.86
12/24/2018,41.3,49.43,2351.1,36.07,42.15,47.71
12/26/2018,42.35,46.81,2467.7,30.41,41.46,49.15
12/27/2018,41.55,48.79,2488.83,29.96,41.17,49.69
12/28/2018,41.54,48.71,2485.74,28.34,41.53,48.86
12/31/2018,42.3,46.99,2506.85,25.42,42.11,47.48
01/02/2019,42.99,45.74,2510.03,23.22,41.65,48.47
01/03/2019,41.92,47.64,2447.89,25.45,42.52,46.6
01/04/2019,43.66,43.86,2531.94,21.38,42.82,45.81
01/07/2019,44.11,42.88,2549.69,21.4,43.83,43.53
01/08/2019,44.58,42.01,2574.41,20.47,44.52,42.14
01/09/2019,45.07,41.02,2584.96,19.98,44.78,41.67
01/10/2019,45.32,40.59,2596.64,19.5,44.76,41.75
01/11/2019,46.07,39.27,2596.26,18.19,45.03,41.2
01/14/2019,45.99,39.38,2582.61,19.07,45.49,40.4
01/15/2019,47.03,37.67,2610.3,18.6,46.1,39.05
01/16/2019,46.59,38.43,2616.1,19.04,47.25,37.28
01/17/2019,46.81,38,2635.96,18.06,46.44,38.7
01/18/2019,47.57,37.06,2670.71,17.8,47.51,36.94
01/22/2019,45.53,40.32,2632.9,20.8,47.16,37.5
01/23/2019,45.45,40.1,2638.7,19.52,45.62,39.71
01/24/2019,46.2,38.68,2642.33,18.89,45.4,40.15
01/25/2019,47.07,37.23,2664.76,17.42,46.78,37.83
01/28/2019,46.09,38.77,2643.85,18.87,46.26,38.59
01/29/2019,46.15,38.66,2640,19.13,46.41,38.31
01/30/2019,47.21,36.96,2681.05,17.66,46.53,38.03
01/31/2019,48.19,35.43,2704.1,16.57,47.24,36.9
02/01/2019,48.43,35.09,2706.53,16.14,48.27,35.33
02/04/2019,49.23,34,2724.87,15.73,48.55,34.93
02/05/2019,49.38,33.71,2737.7,15.57,49.44,33.7
02/06/2019,49.55,33.53,2731.61,15.38,49.63,33.44
02/07/2019,48.75,34.65,2706.05,16.37,48.84,34.55
02/08/2019,49.01,34.23,2707.88,15.72,48.16,35.44
02/11/2019,49.29,33.86,2709.8,15.97,49.36,33.77
02/12/2019,49.7,33.25,2744.73,15.43,49.85,33.07
02/13/2019,49.79,33.17,2753.03,15.65,49.92,32.98
02/14/2019,49.33,33.77,2745.73,16.22,49.21,33.93
02/15/2019,50.17,32.59,2775.6,14.91,49.81,33.09
02/19/2019,50.11,32.69,2779.76,14.88,49.72,33.17
02/20/2019,51.1,31.38,2784.7,14.02,50.3,32.46
02/21/2019,50.79,31.79,2774.88,14.46,51.03,31.52
02/22/2019,51.73,30.59,2792.67,13.51,51.21,31.25
02/25/2019,51.26,31.14,2796.11,14.85,52.4,29.9
02/26/2019,51.03,31.4,2793.9,15.17,50.89,31.61
02/27/2019,50.99,31.43,2792.38,14.7,50.78,31.76
02/28/2019,51.04,31.41,2784.49,14.78,50.98,31.45
03/01/2019,52.18,29.98,2803.69,13.57,51.7,30.58
03/04/2019,51.54,30.71,2792.81,14.63,52.52,29.64
03/05/2019,51.4,30.89,2789.65,14.74,51.65,30.63
03/06/2019,50.64,31.8,2771.45,15.74,51.4,30.89
03/07/2019,49.72,33.01,2748.93,16.59,50.36,32.18
03/08/2019,49.57,33.23,2743.07,16.05,48.92,34.02
03/11/2019,51.4,30.81,2783.3,14.33,50.04,32.61
03/12/2019,52.13,29.94,2791.52,13.77,51.65,30.5
03/13/2019,52.38,29.62,2810.92,13.41,52.29,29.74
03/14/2019,52.81,29.13,2808.48,13.5,52.39,29.65
03/15/2019,53.32,28.59,2822.48,12.88,52.96,29
03/18/2019,53.24,28.66,2832.94,13.1,53.12,28.81
03/19/2019,53,28.85,2832.57,13.56,53.66,28.16
03/20/2019,52.77,29.16,2824.23,13.91,53.03,28.93
03/21/2019,53.11,28.78,2854.88,13.63,52.38,29.59
03/22/2019,50.03,32.08,2800.71,16.48,52.52,29.37
03/25/2019,50.02,32.24,2798.36,16.33,50.09,32.14
03/26/2019,51.39,30.42,2818.46,14.68,51,30.8
03/27/2019,51.02,30.88,2805.37,15.15,51.49,30.34
03/28/2019,51.54,30.19,2815.44,14.43,51.18,30.68
03/29/2019,52.36,29.26,2834.4,13.71,52.02,29.64
04/01/2019,52.81,28.74,2867.19,13.4,52.64,28.97
04/02/2019,52.89,28.66,2867.24,13.36,52.73,28.84
04/03/2019,52.7,28.86,2873.4,13.74,53.34,28.2
04/04/2019,52.93,28.57,2879.39,13.58,52.86,28.7
04/05/2019,53.5,28,2892.74,12.82,53.31,28.22
04/08/2019,53.64,27.87,2895.77,13.18,53.44,28.07
04/09/2019,52.68,28.86,2878.2,14.28,53.25,28.24
04/10/2019,53.39,28.05,2888.21,13.3,52.9,28.59
04/11/2019,53.94,27.5,2888.32,13.02,53.77,27.67
04/12/2019,55.15,26.26,2907.41,12.01,54.51,26.95
04/15/2019,55.5,25.92,2905.58,12.32,55.58,25.87
04/16/2019,55.65,25.71,2907.06,12.18,55.67,25.75
04/17/2019,55.52,25.89,2900.45,12.6,56.15,25.28
04/18/2019,55.96,25.48,2905.03,12.09,55.59,25.8
04/22/2019,56.2,25.25,2907.97,12.42,55.64,25.75
04/23/2019,56.4,25.05,2933.68,12.28,56.37,25.1
04/24/2019,55.74,25.7,2927.25,13.14,56.4,25.09
04/25/2019,55.17,26.2,2926.17,13.25,55.4,25.92
04/26/2019,56.12,25.29,2939.88,12.73,55.45,25.91
04/29/2019,55.68,25.68,2943.03,13.11,55.93,25.45
04/30/2019,55.66,25.68,2945.83,13.12,55.77,25.58
05/01/2019,54.59,26.65,2923.73,14.8,55.97,25.39
05/02/2019,54.52,26.69,2917.52,14.42,54.87,26.65
05/03/2019,55.86,25.42,2945.64,12.87,55.3,25.99
05/06/2019,54.27,26.86,2932.47,15.44,53.06,27.96
05/07/2019,49.81,31.33,2884.05,19.32,52.71,28.41
05/08/2019,50.52,30.71,2879.42,19.4,50.32,30.99
05/09/2019,50.63,30.55,2870.72,19.1,49.14,32.4
05/10/2019,52.62,28.19,2881.4,16.04,50.39,30.88
05/13/2019,48.72,32.45,2811.87,20.55,49.3,31.67
05/14/2019,49.96,30.65,2834.41,18.06,49.59,31.24
05/15/2019,51.02,29.36,2850.96,16.44,49.3,31.5
05/16/2019,52.14,28.1,2876.32,15.29,51.25,29.13
05/17/2019,51.76,28.52,2859.53,15.96,51.12,29.24
05/20/2019,51.42,28.94,2840.23,16.31,51.12,29.31
05/21/2019,52.65,27.48,2864.36,14.95,52.27,28
05/22/2019,52.98,27.22,2856.27,14.75,52.56,27.6
05/23/2019,51.14,29.02,2822.24,16.92,51.94,28.25
05/24/2019,51.72,28.42,2826.06,15.85,51.94,28.17
05/28/2019,50.92,29.27,2802.39,17.5,51.93,28.22
05/29/2019,50.4,29.84,2783.02,17.9,50.35,29.89
05/30/2019,50.91,29.31,2788.86,17.3,50.99,29.11
05/31/2019,49.82,30.42,2752.06,18.71,49.71,30.73
06/03/2019,49.65,30.73,2744.45,18.86,49.91,30.4
06/04/2019,51.02,29.02,2803.27,16.97,50.4,29.81
06/05/2019,51.59,28.46,2826.15,16.09,51.28,28.65
06/06/2019,52.1,27.85,2843.49,15.93,51.78,28.24
06/07/2019,51.88,28.06,2873.34,16.3,52.19,27.77
06/10/2019,52.17,27.86,2886.73,15.94,52.25,27.71
06/11/2019,52.04,27.91,2885.72,15.99,52.64,27.4
06/12/2019,52.18,27.78,2879.84,15.91,51.91,28.11
06/13/2019,52.34,27.61,2891.64,15.82,52.48,27.45
06/14/2019,52.56,27.32,2886.98,15.28,52.19,27.8
06/17/2019,52.9,27.03,2889.67,15.35,52.65,27.29
06/18/2019,53.04,26.82,2917.75,15.15,53.34,26.54
06/19/2019,53.94,25.93,2926.46,14.33,53.34,26.65
06/20/2019,53.84,26.01,2954.18,14.75,54.43,25.46
06/21/2019,53.21,26.62,2950.46,15.4,53.68,26.2
06/24/2019,53.55,26.38,2945.35,15.26,53.45,26.45
06/25/2019,52.75,27.05,2917.38,16.28,53.54,26.4
06/26/2019,52.97,26.84,2913.78,16.21,53.3,26.52
06/27/2019,53.42,26.42,2924.92,15.82,53.2,26.65
06/28/2019,53.87,26,2941.76,15.08,53.71,26.13
07/01/2019,55.36,24.56,2964.33,14.06,55.46,24.55
07/02/2019,56.33,23.65,2973.01,12.93,55.35,24.6
07/03/2019,56.57,23.51,2995.82,12.57,56.35,23.67
07/05/2019,56.4,23.58,2990.41,13.28,55.99,24.01
07/08/2019,55.62,24.23,2975.95,13.96,55.78,24.12
07/09/2019,55.57,24.3,2979.63,14.09,54.94,24.96
07/10/2019,56.35,23.56,2993.07,13.03,56.02,23.98
07/11/2019,56.88,23.17,2999.91,12.93,56.84,23.23
07/12/2019,57.38,22.8,3013.77,12.39,57.13,23.01
07/15/2019,57.42,22.71,3014.3,12.68,57.55,22.69
07/16/2019,57.31,22.78,3004.04,12.86,57.63,22.6
07/17/2019,56.67,23.36,2984.42,13.97,57.71,22.58
07/18/2019,56.89,23.12,2995.11,13.53,56.69,23.34
07/19/2019,56.58,23.38,2976.61,14.45,57.49,22.67
07/22/2019,57.07,22.91,2985.03,13.53,56.63,23.35
07/23/2019,58.17,22.1,3005.47,12.61,57.64,22.51
07/24/2019,58.91,21.54,3019.56,12.07,57.89,22.34
07/25/2019,57.97,22.2,3003.67,12.74,58.7,21.66
07/26/2019,58.76,21.64,3025.86,12.16,58.57,21.79
07/29/2019,58.49,21.83,3020.97,12.83,58.79,21.69
07/30/2019,57.76,22.34,3013.18,13.94,57.91,22.26
07/31/2019,56.19,23.59,2980.38,16.12,57.82,22.31
08/01/2019,53.96,25.45,2953.56,17.87,56.14,23.64
08/02/2019,53.76,25.66,2932.05,17.61,53.99,25.5
08/05/2019,49.95,29.3,2844.74,24.59,51.73,27.47
08/06/2019,51.16,27.48,2881.77,20.17,50.61,28.22
08/07/2019,51.15,27.62,2883.98,19.49,49.5,29.44
08/08/2019,52.61,25.98,2938.09,16.91,51.67,27.06
08/09/2019,51.69,26.93,2918.65,17.97,52.19,26.43
08/12/2019,49.82,28.89,2882.7,21.09,51.32,27.35
08/13/2019,51.56,26.76,2926.32,17.52,49.36,29.35
08/14/2019,47.89,30.47,2840.6,22.1,49.79,28.59
08/15/2019,48.68,29.67,2847.6,21.18,48.74,29.72
08/16/2019,49.96,28.03,2888.68,18.47,49.16,29.09
08/19/2019,51.9,25.98,2923.65,16.88,51.13,26.85
08/20/2019,51.18,26.6,2900.51,17.5,51.72,26.26
08/21/2019,52.56,25.3,2924.43,15.8,52.28,25.53
08/22/2019,52,25.75,2922.95,16.68,52.7,25.09
08/23/2019,48.84,28.96,2847.11,19.87,51.21,26.63
08/26/2019,49.55,28.1,2878.38,19.32,50.15,27.53
08/27/2019,49.12,28.67,2869.16,20.31,50.08,27.63
08/28/2019,49.64,28.02,2887.94,19.35,48.57,29.33
08/29/2019,50.69,26.85,2924.58,17.88,50.41,27.18
08/30/2019,50.61,27,2926.46,18.98,51.19,26.3
09/03/2019,49.44,28.19,2906.27,19.66,49.64,28
09/04/2019,50.94,26.45,2937.78,17.33,50.43,27.09
09/05/2019,52.02,25.47,2976,16.27,51.65,25.79
09/06/2019,52.76,24.72,2978.71,15,52.35,25.14
09/09/2019,52.91,24.48,2978.43,15.27,53.22,24.27
09/10/2019,53.01,24.4,2979.39,15.2,52.6,24.82
09/11/2019,53.41,24.02,3000.93,14.61,53.06,24.37
09/12/2019,54.08,23.45,3009.57,14.22,54,23.57
09/13/2019,54.45,23.08,3007.39,13.74,54.49,23.16
09/16/2019,54.09,23.42,2997.96,14.67,54.02,23.6
09/17/2019,54.27,23.31,3005.7,14.44,54.01,23.49
09/18/2019,55.14,22.56,3006.73,13.95,54.52,23.1
09/19/2019,55.57,22.15,3006.79,14.05,55.55,22.25
09/20/2019,54.13,23.29,2992.07,15.32,55.88,21.92
09/23/2019,54.31,23.09,2991.78,14.91,54.1,23.38
09/24/2019,53.06,24.16,2966.6,17.05,55.13,22.52
09/25/2019,53.61,23.61,2984.87,15.96,53,24.1
09/26/2019,53.43,23.81,2977.62,16.07,53.68,23.55
09/27/2019,52.72,24.46,2961.79,17.22,53.79,23.51
09/30/2019,53.41,23.74,2976.74,16.24,52.98,24.18
10/01/2019,52.26,24.79,2940.25,18.56,54.15,23.13
10/02/2019,50.4,26.45,2887.61,20.56,51.54,25.48
10/03/2019,51.37,25.44,2910.63,19.12,50.53,26.36
10/04/2019,52.82,24.09,2952.01,17.04,51.61,25.25
10/07/2019,52.51,24.27,2938.79,17.86,52.36,24.42
10/08/2019,50.45,26.24,2893.06,20.28,51.56,25.2
10/09/2019,50.99,25.36,2919.4,18.64,51.18,25.45
10/10/2019,52.19,24.43,2938.13,17.57,51.33,25.32
10/11/2019,53.82,23.02,2970.27,15.58,53.09,23.7
10/14/2019,54.68,22.27,2966.15,14.57,53.67,23.1
10/15/2019,55.25,21.69,2995.68,13.54,55.15,21.84
10/16/2019,55.73,21.42,2989.69,13.68,55.42,21.66
10/17/2019,55.85,21.29,2997.95,13.79,56,21.21
10/18/2019,55.89,21.24,2986.2,14.25,55.73,21.38
10/21/2019,56.66,20.68,3006.72,14,56.14,21
10/22/2019,56.19,21.01,2995.99,14.46,56.82,20.58
10/23/2019,56.55,20.75,3004.52,14.01,56,21.15
10/24/2019,56.92,20.46,3010.29,13.71,56.8,20.57
10/25/2019,57.83,19.79,3022.55,12.65,56.75,20.57
10/28/2019,57.57,19.98,3039.42,13.11,57.98,19.71
10/29/2019,57.58,19.96,3036.89,13.2,57.25,20.17
10/30/2019,58.3,19.47,3046.77,12.33,57.6,19.97
10/31/2019,57.76,19.75,3037.56,13.22,57.98,19.68
11/01/2019,59.18,18.87,3066.91,12.3,58.76,19.16
11/04/2019,59.09,18.9,3078.27,12.83,59.63,18.61
11/05/2019,58.47,19.29,3074.62,13.1,58.95,19
11/06/2019,58.61,19.22,3076.78,12.62,58.58,19.32
11/07/2019,58.91,19.04,3085.18,12.73,59.19,18.83
11/08/2019,59.44,18.64,3093.08,12.07,58.75,19.09
11/11/2019,59.56,18.57,3087.01,12.69,58.88,19
11/12/2019,59.92,18.35,3091.84,12.68,59.85,18.43
11/13/2019,59.78,18.48,3094.04,13,59.65,18.55
11/14/2019,60.18,18.18,3096.63,13.05,59.74,18.53
11/15/2019,61.56,17.4,3120.46,12.05,60.75,17.9
11/18/2019,61.56,17.38,3122.03,12.46,61.56,17.41
11/19/2019,61.24,17.57,3120.18,12.86,61.81,17.29
11/20/2019,60.97,17.75,3108.46,12.78,61.15,17.63
11/21/2019,60.88,17.79,3103.54,13.13,61.17,17.64
11/22/2019,61.8,17.28,3110.29,12.34,61.35,17.51
11/25/2019,63.1,16.53,3133.64,11.87,62.73,16.9
11/26/2019,63.61,16.29,3140.52,11.54,63.33,16.4
11/27/2019,63.7,16.21,3153.63,11.75,63.82,16.16
11/29/2019,63.05,16.54,3140.98,12.62,63.43,16.35
12/02/2019,61.55,17.4,3113.87,14.91,63.15,16.52
12/03/2019,59.15,18.41,3093.2,15.96,59.06,18.74
12/04/2019,60.98,17.56,3112.76,14.8,60.53,17.84
12/05/2019,61.38,17.33,3117.43,14.52,61.45,17.29
12/06/2019,62.52,16.73,3145.91,13.62,62.57,16.67
12/09/2019,60.85,17.6,3135.96,15.86,62.34,16.8
12/10/2019,60.76,17.63,3132.52,15.68,60.86,17.5
12/11/2019,61.4,17.22,3141.63,14.99,61.08,17.44
12/12/2019,63.19,16.2,3168.57,13.94,61.56,17.18
12/13/2019,64.6,15.53,3168.8,12.63,62.98,16.13
12/16/2019,65.33,15.2,3191.45,12.14,65.62,15.07
12/17/2019,65.52,15.09,3192.52,12.29,65.63,15.05
12/18/2019,65.16,15.24,3191.14,12.58,65.92,14.91
12/19/2019,66.02,14.86,3205.37,12.5,65.31,15.18
12/20/2019,65.49,15.04,3221.22,12.51,66.11,14.81
12/23/2019,65.43,15.09,3224.01,12.61,65.66,15
12/24/2019,65.83,14.94,3223.38,12.67,65.62,15.03
12/26/2019,65.83,14.92,3239.91,12.65,66.13,14.82
12/27/2019,65.08,15.23,3240.02,13.43,66,14.86
12/30/2019,63.93,15.76,3221.29,14.82,64.87,15.36
12/31/2019,65.23,15.12,3230.78,13.78,63.57,15.97
01/02/2020,66.65,14.51,3257.85,12.47,66.17,14.71
01/03/2020,64.94,15.29,3234.85,14.02,63.91,15.67
01/06/2020,65.25,15.08,3246.28,13.85,63.86,15.74
01/07/2020,65.44,15.01,3237.18,13.79,65.11,15.16
01/08/2020,66.08,14.8,3253.05,13.45,65.74,14.91
01/09/2020,67.28,14.18,3274.7,12.54,66.82,14.38
01/10/2020,67.43,14.12,3265.35,12.56,67.35,14.16
01/13/2020,68.17,13.76,3288.13,12.32,67.77,13.96
01/14/2020,68.47,13.66,3283.15,12.39,68.23,13.79
01/15/2020,68.62,13.62,3289.29,12.42,68.56,13.66
01/16/2020,69.47,13.29,3316.81,12.32,69.09,13.42
01/17/2020,69.29,13.32,3329.62,12.1,69.45,13.29
01/21/2020,69.07,13.43,3320.79,12.85,68.88,13.5
01/22/2020,68.38,13.54,3321.75,12.91,69.65,13.17
01/23/2020,68.91,13.49,3325.54,12.98,68.3,13.75
01/24/2020,66.97,14.24,3295.47,14.56,69.46,13.27
01/27/2020,63.41,15.71,3243.63,18.23,64.08,15.47
01/28/2020,65.28,14.83,3276.24,16.28,64.24,15.33
01/29/2020,65.19,14.85,3273.4,16.39,65.88,14.57
01/30/2020,65.76,14.6,3283.66,15.49,63.96,15.42
01/31/2020,61.94,16.2,3225.52,18.84,64.89,14.91
02/03/2020,63.23,15.58,3248.92,17.97,62.92,15.79
02/04/2020,64.88,14.83,3297.59,16.05,64.67,14.91
02/05/2020,66.23,14.2,3334.69,15.15,66.04,14.29
02/06/2020,66.53,14.09,3345.78,14.96,66.51,14.08
02/07/2020,65.98,14.38,3327.71,15.47,65.57,14.5
02/10/2020,66.38,14.1,3352.09,15.04,65.6,14.51
02/11/2020,66.41,14.12,3357.75,15.18,67.01,13.88
02/12/2020,68.07,13.4,3379.45,13.74,67.07,13.86
02/13/2020,67.38,13.69,3373.94,14.15,66.93,13.84
02/14/2020,67.84,13.52,3380.16,13.68,67.72,13.56
02/18/2020,67.1,13.76,3370.29,14.83,67.26,13.78
02/19/2020,67.66,13.56,3386.15,14.38,67.79,13.51
02/20/2020,66.45,14.04,3373.23,15.56,67.5,13.61
02/21/2020,64.38,14.9,3337.75,17.08,65.43,14.48
02/24/2020,58.27,17.67,3225.89,25.03,59.46,17.16
02/25/2020,55.63,19.34,3128.21,27.85,59.58,17.06
02/26/2020,56.39,18.93,3116.39,27.56,56.64,18.72
02/27/2020,51.94,22,2978.76,39.16,53.9,20.65
02/28/2020,50.74,22.81,2954.22,40.11,48.91,24.71
03/02/2020,51.77,22.03,3090.23,33.42,51.44,22.2
03/03/2020,48.86,24.45,3003.37,36.82,51.8,21.95
03/04/2020,50.21,23,3130.12,31.99,49.95,23.4
03/05/2020,46.31,26.68,3023.94,39.62,48.08,25.18
03/06/2020,43.87,29.82,2972.37,41.94,42.12,31.66
03/09/2020,38.42,36.96,2746.56,54.46,35.82,40.65
03/10/2020,40.31,34.11,2882.23,47.3,40.87,33
03/11/2020,37.78,38.66,2741.38,53.9,38.69,36.84
03/12/2020,33.3,47.36,2480.64,75.47,34.43,45.1
03/13/2020,35.08,43.2,2711.02,57.83,35.57,42.12
03/16/2020,28.23,59.21,2386.13,82.69,30.42,55
03/17/2020,28.89,58.51,2529.19,75.91,29.2,57.58
03/18/2020,26.27,69,2398.1,76.45,27.1,65.95
03/19/2020,27.69,62,2409.39,72,25.61,73.8
03/20/2020,28.11,60.55,2304.92,66.04,28.29,59.38
03/23/2020,30.25,51.13,2237.4,61.59,29.04,57.37
03/24/2020,31.32,47.15,2447.33,61.67,32.9,41.86
03/25/2020,30.13,50.9,2475.56,63.95,30.96,48.18
03/26/2020,31.35,45.62,2630.07,61,30.45,49.15
03/27/2020,29.85,50.6,2541.47,65.54,29.72,50.34
03/30/2020,30.25,48.63,2626.65,57.08,29.8,50.52
03/31/2020,31.01,46.25,2584.59,53.54,30.17,49
04/01/2020,29.7,50.22,2470.5,57.06,29.94,49.42
04/02/2020,30.46,47.36,2526.9,50.91,29.88,49.58
04/03/2020,31.11,45.45,2488.65,46.8,30.61,47
04/06/2020,32.23,42.21,2663.68,45.24,32.21,42.11
04/07/2020,31.73,43.41,2659.41,46.7,32.7,40.91
04/08/2020,32.06,42.4,2749.98,43.35,31.83,42.84
04/09/2020,32.35,41.57,2789.82,41.67,32.1,42.13
04/13/2020,32.7,40.71,2761.63,41.17,32.42,41.3
04/14/2020,34.07,37.41,2846.06,37.76,33.68,38.4
04/15/2020,32.55,40.41,2783.36,40.84,32.83,40
04/16/2020,32.47,40.74,2799.55,40.11,32.43,40.84
04/17/2020,33.16,39.05,2874.56,38.15,33.07,39.06
04/20/2020,31.41,42.84,2823.16,43.83,32.18,41.17
04/21/2020,30.14,46.42,2736.56,45.41,30.26,46.04
04/22/2020,30.86,44.19,2799.31,41.98,30.61,44.72
04/23/2020,30.89,44.06,2797.8,41.38,31.05,43.48
04/24/2020,31.73,41.52,2836.74,35.93,31.19,43.17
04/27/2020,32.97,38.46,2878.48,33.29,32.23,40.46
04/28/2020,32.64,39.07,2863.39,33.57,33.46,37.1
04/29/2020,33.69,36.71,2939.51,31.23,33.59,36.86
